pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
K2-13 b,K2-13,k2-13,Transit,transit,2015,2015,false,2010s,39.91488,1.89,4.23,511.0,342.394,170.1554763,2.5027534
KIC 8540376 b,KOI-7892,koi-7892,Transit,transit,2015,2015,false,2010s,31.8099,4.1,15.8,,1072.3,282.3775397,44.694569
KIC 8540376 c,KOI-7892,koi-7892,Transit,transit,2015,2015,false,2010s,75.2,2.4,6.35,,1072.3,282.3775397,44.694569
Kepler-436 b,Kepler-436,kepler-436,Transit,transit,2015,2015,false,2010s,64.00205,2.73,7.9,322.0,588.867,301.7207775,44.4120856
Kepler-186 f,Kepler-186,kepler-186,Transit,transit,2014,2014,false,2010s,129.9441,1.17,1.71,177.0,177.594,298.652736,43.9549884
Kepler-441 b,Kepler-441,kepler-441,Transit,transit,2015,2015,false,2010s,207.2482,1.64,3.33,189.0,268.003,284.566954,49.0127077
K2-155 c,K2-155,k2-155,Transit,transit,2018,2018,false,2010s,13.85,2.6,7.27,583.0,72.7998,65.469614,21.3532633
KELT-3 b,KELT-3,kelt-3,Transit,transit,2013,2013,false,2010s,2.70339,17.48604,616.5902,1816.0,210.252,148.6431193,40.3879446
WASP-107 b,WASP-107,wasp-107,Transit,transit,2017,2017,false,2010s,5.7214742,10.53646,30.5,736.0,64.7414,188.3864277,-10.1462141
GJ 357 c,GJ 357,gj 357,Radial Velocity,radial velocity,2019,2019,false,2010s,9.1247,1.66,3.4,401.2,9.44181,144.0074644,-21.6650634
Kepler-435 b,Kepler-435,kepler-435,Transit,transit,2015,2015,false,2010s,8.6001536,22.31,266.97,1729.0,1418.77,292.2873012,43.1972542
Qatar-5 b,Qatar-5,qatar-5,Transit,transit,2017,2017,false,2010s,2.8792319,12.408363,1373.0256,1415.0,367.658,7.0539375,42.0613451
HATS-56 b,HATS-56,hats-56,Transit,transit,2019,2019,false,2010s,4.324799,18.920792,191.33366,1902.0,564.409,180.165072,-45.7994559
HD 97658 b,HD 97658,hd 97658,Radial Velocity,radial velocity,2010,2010,false,2010s,9.4897116,2.12,8.3,751.0,21.5618,168.6376584,25.7105962
HAT-P-18 b,HAT-P-18,hat-p-18,Transit,transit,2010,2010,false,2010s,5.508023,11.153,62.61,852.0,161.4,256.346376,33.0123251
HAT-P-33 b,HAT-P-33,hat-p-33,Transit,transit,2011,2011,false,2010s,3.47447,20.73665,292.4036,1782.0,396.11,113.1842383,33.8350214
WASP-45 b,WASP-45,wasp-45,Transit,transit,2011,2011,false,2010s,3.126089,10.603714,306.38812,1153.0,211.196,5.2377567,-35.998465
WASP-117 b,WASP-117,wasp-117,Transit,transit,2014,2014,false,2010s,10.02165,11.88154,95.349,1001.0,157.963,36.7758112,-50.2844247
HATS-16 b,HATS-16,hats-16,Transit,transit,2016,2016,false,2010s,2.686502,14.5717,1039.3041,1592.0,757.044,358.5588439,-30.0130385
K2-14 b,K2-14,k2-14,Transit,transit,2015,2015,false,2010s,8.36802,4.81,20.7,488.0,364.048,178.0568745,2.5941222
K2-15 b,K2-15,k2-15,Transit,transit,2015,2015,false,2010s,11.8104,2.48,6.71,676.0,493.992,178.1105741,4.2546649
K2-17 b,K2-17,k2-17,Transit,transit,2015,2015,false,2010s,17.96753,2.23,5.6,487.0,125.106,178.3296746,6.4123178
KIC 10525077 b,KIC 10525077,kic 10525077,Transit,transit,2015,2015,false,2010s,854.083,5.5,25.9,,1461.15,287.3781164,47.7711541
KIC 5437945 b,KIC 5437945,kic 5437945,Transit,transit,2015,2015,false,2010s,440.7813,6.4,33.6,308.0,1274.01,288.4749028,40.6512848
Kepler-442 b,Kepler-442,kepler-442,Transit,transit,2015,2015,false,2010s,112.3053,1.34,2.36,241.0,365.965,285.3666029,39.2800704
HD 67087 b,HD 67087,hd 67087,Radial Velocity,radial velocity,2015,2015,false,2010s,352.2,13.1,973.0,,76.5217,121.9155672,31.5511553
K2-285 c,K2-285,k2-285,Transit,transit,2018,2018,false,2010s,7.138048,3.53,15.68,741.4,154.961,349.3843458,1.3001522
Kepler-785 b,Kepler-785,kepler-785,Transit,transit,2016,2016,false,2010s,1.973760926,13.02,,753.0,642.051,292.0683108,38.8422004
HD 33844 c,HD 33844,hd 33844,Radial Velocity,radial velocity,2015,2015,false,2010s,916.0,13.5,556.2025,,105.779,78.1505649,-14.9509775
HD 32963 b,HD 32963,hd 32963,Radial Velocity,radial velocity,2015,2015,false,2010s,2372.0,13.4,657.90480249,,38.0786,76.9820146,26.3276805
Kepler-437 b,Kepler-437,kepler-437,Transit,transit,2015,2015,false,2010s,66.65062,2.14,5.22,308.0,304.0,297.3473326,44.0269249
HIP 78530 b,HIP 78530,hip 78530,Imaging,imaging,2010,2010,false,2010s,,12.0,7300.0,2700.0,136.759,240.4810052,-21.980492
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,ogle-2012-blg-0563l,Microlensing,microlensing,2015,2015,false,2010s,,13.6,120.0,,1300.0,271.4905,-27.712
Kepler-296 c,Kepler-296,kepler-296,Transit,transit,2014,2014,false,2010s,5.8416366,2.0,4.66,606.0,167.0,286.5400278,49.4372614
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,ogle-2016-blg-1266l,Microlensing,microlensing,2018,2018,false,2010s,,12.4,3813.940884,,3080.0,267.8535833,-29.74225
Kepler-731 b,Kepler-731,kepler-731,Transit,transit,2016,2016,false,2010s,3.855603551,13.88,,1212.0,1257.16,296.3931945,45.568533
K2-265 b,K2-265,k2-265,Transit,transit,2018,2018,false,2010s,2.36902,1.70824866,7.3418362,1366.0,138.671,342.0316493,-14.4947789
HD 106315 c,HD 106315,hd 106315,Transit,transit,2017,2017,false,2010s,21.05704,4.35,15.2,886.0,109.353,183.4724742,-0.3934357
WASP-28 b,WASP-28,wasp-28,Transit,transit,2014,2014,false,2010s,3.40883495,13.66374747,282.54945382,1456.0,348.494,353.6162694,-1.5799849
Kepler-856 b,Kepler-856,kepler-856,Transit,transit,2016,2016,false,2010s,8.027680595,9.3,63.3,824.0,1351.17,289.6038379,46.3149097
HD 113538 b,HD 113538,hd 113538,Radial Velocity,radial velocity,2010,2010,false,2010s,663.2,13.2,114.41,,16.2817,196.233933,-52.4463502
Kepler-79 e,Kepler-79,kepler-79,Transit,transit,2014,2014,false,2010s,81.0659,3.49,4.1,511.0,1020.72,300.5171067,44.3815508
Kepler-79 c,Kepler-79,kepler-79,Transit,transit,2012,2012,false,2010s,27.4029,3.72,5.9,734.0,1020.72,300.5171067,44.3815508
Kepler-296 d,Kepler-296,kepler-296,Transit,transit,2014,2014,false,2010s,19.850291,2.09,5.02,403.0,167.0,286.5400278,49.4372614
BD+15 2375 b,BD+15 2375,bd+15 2375,Radial Velocity,radial velocity,2016,2016,false,2010s,153.22,13.8,337.21763,,768.045,176.4820239,14.6163182
HD 5583 b,HD 5583,hd 5583,Radial Velocity,radial velocity,2016,2016,false,2010s,139.35,12.8,1837.0574,,219.216,14.486946,34.9853306
HD 113538 c,HD 113538,hd 113538,Radial Velocity,radial velocity,2010,2010,false,2010s,1818.0,13.8,295.57,,16.2817,196.233933,-52.4463502
HD 30669 b,HD 30669,hd 30669,Radial Velocity,radial velocity,2014,2014,false,2010s,1684.0,14.3,149.37,,58.0844,72.1198522,-28.4190757
Kepler-79 b,Kepler-79,kepler-79,Transit,transit,2012,2012,false,2010s,13.4845,3.47,10.9,929.0,1020.72,300.5171067,44.3815508
Kepler-296 e,Kepler-296,kepler-296,Transit,transit,2014,2014,false,2010s,34.14211,1.53,2.96,337.0,167.0,286.5400278,49.4372614
Kepler-296 f,Kepler-296,kepler-296,Transit,transit,2014,2014,false,2010s,63.33627,1.8,3.89,274.0,167.0,286.5400278,49.4372614
WASP-180 A b,WASP-180 A,wasp-180 a,Transit,transit,2019,2019,false,2010s,3.409264,13.89916,286.047,1540.0,253.985,123.3922465,-1.9827874
HD 12484 b,HD 12484,hd 12484,Radial Velocity,radial velocity,2016,2016,false,2010s,58.83,13.2,947.1334,,48.3367,30.6115322,2.8158078
HIP 65407 b,HIP 65407,hip 65407,Radial Velocity,radial velocity,2016,2016,false,2010s,28.125,14.3,136.03124,,61.7804,201.087663,48.8847322
HD 108341 b,HD 108341,hd 108341,Radial Velocity,radial velocity,2014,2014,false,2010s,1129.0,13.3,715.11391575,,48.9102,186.8791724,-71.4224896
HD 103720 b,HD 103720,hd 103720,Radial Velocity,radial velocity,2014,2014,false,2010s,4.5557,14.1,197.046,,45.5352,179.1713308,-2.7791393
HR 2562 b,HR 2562,hr 2562,Imaging,imaging,2016,2016,false,2010s,,12.44199,4195.3349724,1255.0,34.0071,102.5042716,-60.2486775
CoRoT-28 b,CoRoT-28,corot-28,Transit,transit,2015,2015,false,2010s,5.20851,10.704595,153.82972,,766.183,278.6883216,5.5736911
WASP-98 b,WASP-98,wasp-98,Transit,transit,2014,2014,false,2010s,2.96264036,12.823096,293.03926,1171.0,281.742,58.4290113,-34.3282716
Kepler-10 c,Kepler-10,kepler-10,Transit,transit,2011,2011,false,2010s,45.294301,2.355,11.29,579.0,185.506,285.679298,50.2414842
K2-140 b,K2-140,k2-140,Transit,transit,2017,2017,false,2010s,6.569188,13.56286665,295.58041851,962.0,347.917,188.1373172,-9.6076115
Kepler-434 b,Kepler-434,kepler-434,Transit,transit,2015,2015,false,2010s,12.8747099,12.67,908.96,1000.0,1222.54,293.5863887,42.9288624
Kepler-433 b,Kepler-433,kepler-433,Transit,transit,2015,2015,false,2010s,5.33408384,16.25,896.24,1776.0,1878.31,297.5936232,40.9772546
HATS-43 b,HATS-43,hats-43,Transit,transit,2018,2018,false,2010s,4.3888497,13.22662,82.95363,1003.0,362.273,80.5382418,-30.9708179
Kepler-685 b,Kepler-685,kepler-685,Transit,transit,2016,2016,false,2010s,1.6255222,10.58,78.8,1579.0,938.715,293.8719143,38.4229184
HIP 41378 e,HIP 41378,hip 41378,Transit,transit,2016,2016,false,2010s,369.0,4.92,12.0,335.0,106.289,126.6158279,10.0803708
HIP 109384 b,HIP 109384,hip 109384,Radial Velocity,radial velocity,2016,2016,false,2010s,499.48,13.5,495.8148,,58.9582,332.408972,71.313956
HD 220842 b,HD 220842,hd 220842,Radial Velocity,radial velocity,2016,2016,false,2010s,218.47,13.1,1010.6994,,64.6498,351.6534162,56.8871415
Kepler-445 d,Kepler-445,kepler-445,Transit,transit,2015,2015,false,2010s,8.15275,1.25,2.1,305.0,127.201,298.7363395,46.4991236
Kepler-445 c,Kepler-445,kepler-445,Transit,transit,2015,2015,false,2010s,4.871229,2.51,6.85,341.0,127.201,298.7363395,46.4991236
Kepler-432 b,Kepler-432,kepler-432,Transit,transit,2015,2015,false,2010s,52.501129,12.834305,1719.4603,812.0,848.023,293.2822344,48.2859173
WASP-87 b,WASP-87,wasp-87,Transit,transit,2016,2016,false,2010s,1.682795,15.524465,692.8694,2049.54,298.392,185.3246821,-52.8408163
Kepler-1624 b,Kepler-1624,kepler-1624,Transit,transit,2016,2016,false,2010s,3.290304518,5.7,27.6,540.0,258.979,292.5798564,37.3762616
L 98-59 d,L 98-59,l 98-59,Transit,transit,2019,2019,false,2010s,7.450729,1.627,1.64,416.0,10.6194,124.5328604,-68.3144658
HR 858 b,HR 858,hr 858,Transit,transit,2019,2019,false,2010s,3.585287,2.004,3.55,1552.0,31.964,42.9849779,-30.8140609
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,ogle-2008-blg-092l,Microlensing,microlensing,2014,2014,false,2010s,,8.74,57.0,,8100.0,267.540708,-34.6731944
Kepler-445 b,Kepler-445,kepler-445,Transit,transit,2015,2015,false,2010s,2.984151,1.58,3.12,401.0,127.201,298.7363395,46.4991236
Kepler-446 d,Kepler-446,kepler-446,Transit,transit,2015,2015,false,2010s,5.148921,1.35,2.39,436.0,96.339,282.2501047,44.921002
8 UMi b,8 UMi,8 umi,Radial Velocity,radial velocity,2015,2015,false,2010s,93.31,13.5,524.41687155,,162.552,224.201685,74.9009379
K2-133 c,K2-133,k2-133,Transit,transit,2017,2017,false,2010s,4.86784,1.603,3.2,,75.1703,70.1493775,25.0098135
HIP 41378 f,HIP 41378,hip 41378,Transit,transit,2016,2016,false,2010s,542.07975,9.2,12.0,294.0,106.289,126.6158279,10.0803708
HAT-P-16 b,HAT-P-16,hat-p-16,Transit,transit,2010,2010,false,2010s,2.77596727,14.68376472,1341.56043,1566.0,226.637,9.5730343,42.4630961
2MASS J02192210-3925225 b,2MASS J02192210-3925225,2mass j02192210-3925225,Imaging,imaging,2015,2015,false,2010s,,16.14096,4417.837,,40.08964117,34.8427046,-39.4230767
WASP-32 b,WASP-32,wasp-32,Transit,transit,2010,2010,false,2010s,2.71866,10.76064,835.8929,1388.0,275.994,3.9617073,1.2005122
WASP-66 b,WASP-66,wasp-66,Transit,transit,2012,2012,false,2010s,4.08605,15.6926,746.9005,1569.7,500.258,158.2250301,-34.9899074
Qatar-8 b,Qatar-8,qatar-8,Transit,transit,2019,2019,false,2010s,3.71495,14.403565,117.91493,1457.0,281.498,157.4123405,70.5270835
KELT-18 b,KELT-18,kelt-18,Transit,transit,2017,2017,false,2010s,2.8717518,17.59813,375.0394,2085.0,321.376,216.5238248,59.4442735
HAT-P-22 b,HAT-P-22,hat-p-22,Transit,transit,2010,2010,false,2010s,3.21222,12.89035,785.0401,1463.0,81.7647,155.6814593,50.1287115
K2-287 b,K2-287,k2-287,Transit,transit,2018,2018,false,2010s,14.893291,9.494023,100.11645,804.0,158.335,233.0743401,-22.3583447
K2-138 b,K2-138,k2-138,Transit,transit,2017,2017,false,2010s,2.35309,1.51,3.1,1157.0,202.585,348.9490311,-10.8497391
K2-178 b,K2-178,k2-178,Transit,transit,2018,2018,false,2010s,8.747818,3.55790985,12.4,840.29,214.753,52.8888524,22.4348186
Kepler-449 c,Kepler-449,kepler-449,Transit,transit,2015,2015,false,2010s,33.6727,2.764,8.07,661.0,241.949,293.732787,41.9006366
Kepler-318 c,Kepler-318,kepler-318,Transit,transit,2014,2014,false,2010s,11.815007,3.68,13.1,762.0,489.141,298.4828337,46.7936357
Kepler-431 d,Kepler-431,kepler-431,Transit,transit,2015,2015,false,2010s,11.922,1.11,1.41,856.0,486.546,281.1123072,43.2277663
Kepler-431 c,Kepler-431,kepler-431,Transit,transit,2015,2015,false,2010s,8.703,0.668,0.229,951.0,486.546,281.1123072,43.2277663
HATS-57 b,HATS-57,hats-57,Transit,transit,2019,2019,false,2010s,2.350621,12.767051,1000.21101,1413.4,279.485,60.9482779,-19.0568182
WASP-34 b,WASP-34,wasp-34,Transit,transit,2010,2010,false,2010s,4.31768,11.209,177.9848,1250.0,132.096,165.3993679,-23.8609457
Kepler-449 b,Kepler-449,kepler-449,Transit,transit,2015,2015,false,2010s,12.58242,2.056,4.88,917.0,241.949,293.732787,41.9006366
HD 1461 b,HD 1461,hd 1461,Radial Velocity,radial velocity,2010,2010,false,2010s,5.77152,2.42,6.44,,23.4534,4.6762645,-8.0536206
HD 1461 c,HD 1461,hd 1461,Radial Velocity,radial velocity,2015,2015,false,2010s,13.5052,2.23,5.59,,23.4534,4.6762645,-8.0536206
GJ 3341 b,GJ 3341,gj 3341,Radial Velocity,radial velocity,2015,2015,false,2010s,14.207,2.46,6.6,,23.619,78.9471415,-31.2948458
Kepler-430 c,Kepler-430,kepler-430,Transit,transit,2015,2015,false,2010s,110.979,1.75,3.71,458.0,917.477,292.8085984,49.5794242
Kepler-444 b,Kepler-444,kepler-444,Transit,transit,2015,2015,false,2010s,3.6001053,0.403,0.0374,938.0,36.4396,289.7528323,41.631884
Kepler-444 c,Kepler-444,kepler-444,Transit,transit,2015,2015,false,2010s,4.5458841,0.497,0.0793,868.0,36.4396,289.7528323,41.631884
K2-275 c,K2-275,k2-275,Transit,transit,2018,2018,false,2010s,8.4388385,2.21,5.52,653.0,123.438,132.1698795,20.4550162
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,moa-2011-blg-262l,Microlensing,microlensing,2014,2014,false,2010s,,4.29,17.0,,7200.0,270.097833,-31.2452583
Kepler-25 d,Kepler-25,kepler-25,Radial Velocity,radial velocity,2014,2014,false,2010s,122.4,10.0,71.9,,243.249,286.6383905,39.4879038
K2-132 b,K2-132,k2-132,Transit,transit,2017,2017,false,2010s,9.1751,14.5717,155.7367,1586.0,609.818,182.1662666,-8.7472172
HD 40307 f,HD 40307,hd 40307,Radial Velocity,radial velocity,2013,2013,false,2010s,51.76,2.13,5.2,398.0,12.9363,88.5172191,-60.0237289
Kepler-444 e,Kepler-444,kepler-444,Transit,transit,2015,2015,false,2010s,7.743493,0.546,0.1,727.0,36.4396,289.7528323,41.631884
Kepler-444 d,Kepler-444,kepler-444,Transit,transit,2015,2015,false,2010s,6.189392,0.53,0.2,783.0,36.4396,289.7528323,41.631884
Kepler-444 f,Kepler-444,kepler-444,Transit,transit,2015,2015,false,2010s,9.740486,0.741,0.332,673.0,36.4396,289.7528323,41.631884
HIP 107773 b,HIP 107773,hip 107773,Radial Velocity,radial velocity,2015,2015,false,2010s,144.3,13.4,629.3034,,105.18,327.5005089,-64.7126993
K2-174 b,K2-174,k2-174,Transit,transit,2018,2018,false,2010s,19.562307,2.6,7.27,455.0,99.9293,60.7929729,16.347166
HIP 41378 b,HIP 41378,hip 41378,Transit,transit,2016,2016,false,2010s,15.57208,2.595,6.89,959.0,106.289,126.6158279,10.0803708
K2-133 d,K2-133,k2-133,Transit,transit,2017,2017,false,2010s,11.02454,2.003,4.67,734.0,75.1703,70.1493775,25.0098135
K2-165 b,K2-165,k2-165,Transit,transit,2018,2018,false,2010s,2.354992,1.27443657,2.17,,134.591,184.9004881,0.968327
K2-87 b,K2-87,k2-87,Transit,transit,2016,2016,false,2010s,9.726618,7.6,44.9,979.0,491.242,66.2363638,18.8273617
WASP-60 b,WASP-60,wasp-60,Transit,transit,2012,2012,false,2010s,4.305,9.86392,174.8065,1479.0,431.052,356.6667136,31.1559115
Kepler-37 d,Kepler-37,kepler-37,Transit,transit,2013,2013,false,2010s,39.7922622,2.03,2.0,499.0,63.9207,284.0592503,44.5183733
KELT-24 b,KELT-24,kelt-24,Transit,transit,2019,2019,false,2010s,5.55149296,12.71098411,1458.83238813,1391.0,96.5173,161.9090273,71.655727
HAT-P-32 b,HAT-P-32,hat-p-32,Transit,transit,2011,2011,false,2010s,2.1500082,22.19382,216.1244,1835.7,289.205,31.0427614,46.6878512
Kepler-1704 b,Kepler-1704,kepler-1704,Transit,transit,2013,2013,false,2010s,988.88112,11.94877343,1322.16617312,253.8,835.455,291.2012559,51.1442437
Kepler-104 b,Kepler-104,kepler-104,Transit,transit,2014,2014,false,2010s,11.427548,3.1,19.6,852.0,400.785,287.6046621,42.1665104
Kepler-945 b,Kepler-945,kepler-945,Transit,transit,2016,2016,false,2010s,31.0033814,2.63,7.41,616.0,1651.25,291.2697354,42.0960305
Kepler-20 e,Kepler-20,kepler-20,Transit,transit,2011,2011,false,2010s,6.0984882,0.821,0.76,1004.0,282.563,287.6979913,42.3385782
HATS-32 b,HATS-32,hats-32,Transit,transit,2016,2016,false,2010s,2.8126548,14.000041,292.4036,1437.0,745.116,346.0750861,-21.2720168
HAT-P-46 b,HAT-P-46,hat-p-46,Transit,transit,2014,2014,false,2010s,4.463129,14.392,156.684,1458.0,290.736,270.4441831,-2.97098
Kepler-1130 b,Kepler-1130,kepler-1130,Transit,transit,2016,2016,false,2010s,5.45298175,0.8,0.437,904.0,249.343,285.207421,45.384333
HD 21411 b,HD 21411,hd 21411,Radial Velocity,radial velocity,2019,2019,false,2010s,84.288,9.52,65.9,,29.1328,51.5474155,-30.6168403
Kepler-239 c,Kepler-239,kepler-239,Transit,transit,2014,2014,false,2010s,56.228098,2.51,6.85,366.0,648.109,294.2020505,40.6633313
WASP-192 b,WASP-192,wasp-192,Transit,transit,2019,2019,false,2010s,2.8786765,13.78707,731.009,1620.0,508.885,223.6587187,-38.7445469
DMPP-1 d,DMPP-1,dmpp-1,Radial Velocity,radial velocity,2019,2019,false,2010s,2.882,1.65,3.35,1632.0,62.5388,86.7761233,-10.6303217
Kepler-315 c,Kepler-315,kepler-315,Transit,transit,2014,2014,false,2010s,265.469335,4.15,16.1,291.0,1160.63,298.0230967,43.3634761
Qatar-10 b,Qatar-10,qatar-10,Transit,transit,2019,2019,false,2010s,1.645321,17.295487,233.92288,1955.0,559.068,284.4439052,69.5708373
Qatar-2 b,Qatar-2,qatar-2,Transit,transit,2011,2011,false,2010s,1.33711647,14.056,792.635,1344.0,181.374,207.6554928,-6.8040714
Kepler-417 c,Kepler-417,kepler-417,Transit Timing Variations,transit timing variations,2014,2014,false,2010s,15.943,2.69,7.7,616.0,973.989,293.8241813,42.779648
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,kmt-2017-blg-1146l,Microlensing,microlensing,2019,2019,false,2010s,,14.0,230.0,,6500.0,269.105833,-33.1424694
Kepler-1213 b,Kepler-1213,kepler-1213,Transit,transit,2016,2016,false,2010s,5.34982412,1.19,1.81,1156.0,807.812,289.4858423,50.9441967
Kepler-1020 b,Kepler-1020,kepler-1020,Transit,transit,2016,2016,false,2010s,96.9151496,2.28,5.82,325.0,415.358,292.672471,46.3772776
Kepler-682 b,Kepler-682,kepler-682,Transit,transit,2016,2016,false,2010s,12.611906672,7.37,42.6,753.0,1979.25,289.1122204,51.7373589
K2-194 b,K2-194,k2-194,Transit,transit,2018,2018,false,2010s,39.721386,3.64229858,12.9,,629.51,204.6089755,-8.9271609
Kepler-579 b,Kepler-579,kepler-579,Transit,transit,2016,2016,false,2010s,9.66857723,2.0,4.66,730.0,530.765,295.0020771,39.9528613
Kepler-1074 b,Kepler-1074,kepler-1074,Transit,transit,2016,2016,false,2010s,5.94566534,1.25,2.1,568.0,250.817,284.4766869,46.2526781
WASP-133 b,WASP-133,wasp-133,Transit,transit,2016,2016,false,2010s,2.176423,13.56289,368.6828,1790.0,559.084,314.5754375,-35.7966224
HATS-55 b,HATS-55,hats-55,Transit,transit,2019,2019,false,2010s,4.2042001,14.022459,292.72143,1367.0,609.838,114.2833819,-32.7554188
WASP-183 b,WASP-183,wasp-183,Transit,transit,2019,2019,false,2010s,4.1117771,16.47723,159.55066,1111.0,325.377,163.7888521,-0.7370663
HD 45184 b,HD 45184,hd 45184,Radial Velocity,radial velocity,2019,2019,false,2010s,5.8854,3.52,12.19,,21.9532,96.1820205,-28.7806402
Kepler-700 b,Kepler-700,kepler-700,Transit,transit,2016,2016,false,2010s,80.8720639,5.99,30.0,452.0,1491.76,287.154224,41.5657775
WASP-170 b,WASP-170,wasp-170,Transit,transit,2018,2018,false,2010s,2.34478022,12.285064,508.528,1422.0,305.603,135.4163028,-20.7203686
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,ogle-2013-blg-0102l,Microlensing,microlensing,2014,2014,false,2010s,,12.3,4100.0,,3040.0,268.0295,-31.6905833
Kepler-948 b,Kepler-948,kepler-948,Transit,transit,2016,2016,false,2010s,7.76846622,1.85,4.08,841.0,868.017,293.3002774,41.5233244
TOI-125 c,TOI-125,toi-125,Transit,transit,2019,2019,false,2010s,9.15059,2.759,6.63,827.8,111.059,23.5934253,-66.6763495
Kepler-1278 b,Kepler-1278,kepler-1278,Transit,transit,2016,2016,false,2010s,3.23941344,1.01,1.01,1213.0,889.426,282.9569197,42.8255589
HD 106270 b,HD 106270,hd 106270,Radial Velocity,radial velocity,2011,2011,false,2010s,1888.0,12.4,3623.2438398,,93.808,183.4049258,-9.5135645
HATS-10 b,HATS-10,hats-10,Transit,transit,2015,2015,false,2010s,3.312846,10.861521,167.17858,1407.0,534.889,294.3068385,-22.2044872
Kepler-472 b,Kepler-472,kepler-472,Transit,transit,2016,2016,false,2010s,4.176255514,3.22,10.5,876.0,306.602,296.5245187,39.2498503
Kepler-1129 b,Kepler-1129,kepler-1129,Transit,transit,2016,2016,false,2010s,24.3397804,2.96,9.06,737.0,1183.88,291.6044965,41.3093275
Kepler-1275 b,Kepler-1275,kepler-1275,Transit,transit,2016,2016,false,2010s,3.65691115,1.48,2.79,1368.0,1153.98,293.5004955,44.9324455
HATS-61 b,HATS-61,hats-61,Transit,transit,2018,2018,false,2010s,7.817953,13.394755,1080.622,1226.1,679.761,61.6578005,-25.3496674
